nid,category,title,writer,dept_nm,regist_dt,taxonomy,telno,cpyrht,url
14338525,공통업무,"정보공개정책과 상품권 구매 및 사용내역 공개(2017.1.1~12.31)",서성호,정보공개정책과,20180102104747,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-5674,"CC BY-ND",https://opengov.seoul.go.kr/public/14338525
14338558,공통업무,"주거환경개선과 상품권 구매 및 사용내역(2017년도) ",정선용,주거환경개선과,20180102144556,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-7246,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14338558
14338565,행정,"2017년 12월 유형별 서식민원처리실적(시본청)",배병만,시민봉사담당관,20180102152226,"행정기타>민원행정서비스>민원처리실적>유형별 민원처리실적",2133-7908,"CC BY-NC-SA",https://opengov.seoul.go.kr/public/14338565
14356821,공통업무,"2017년 12월 북부도로사업소 상품권 구매 및 사용내역",박은화,"북부도로사업소 관리단속과",20180103132851,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-944-5411,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14356821
14357283,공통업무,"17년 상품권 구매 및 사용내역 공개(서울시아동복지센터)",최비가나,아동복지센터,20180103145909,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2040-4205,"CC BY",https://opengov.seoul.go.kr/public/14357283
14357307,경제,"서울시 협동조합 신고 및 인가 현황(2017년 12월말 현재)",김유진,사회적경제담당관,20180104095152,"경제>사회적경제>협동조합 현황>서울시 협동조합 신고 현황",02-2133-5478,"CC BY",https://opengov.seoul.go.kr/public/14357307
14364403,주택도시계획,"보증금지원형 장기안심주택 공급현황(`12년~`17년)",안홍기,임대주택과,20180104120700,"주택도시계획>임대주택>임대주택 개발 공급현황>장기안심주택 등 임대주택 개발, 공급현황",2133-7068,"CC BY-ND",https://opengov.seoul.go.kr/public/14364403
14368973,공통업무,"서울시 민간위탁 회계 및 집행기준 알림",최익규,조직담당관,20180105100541,"공통업무>시정제도 등 기타>집행기관이 공익을 위하여 공개함이 타당하다고 인정하는 업무>공개 필요성이 제기된 업무",02-2133-3488,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14368973
14375390,공통업무,"방재시설부 상품권 구매 및 사용내역(2017년)",이동남,방재시설부,20180105102904,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",3708-8744,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14375390
14375898,건강,"2017년 음식점 원산지표시 지도점검현황(하반기)",김진국,식품정책과,20180105151947,"건강식품>식생활 안전>원산지 지도점검 결과>음식점 원산지 지도점검 결과",2133-4717,"CC BY-NC-SA",https://opengov.seoul.go.kr/public/14375898
14385969,안전,"2017년 12월 소방활동 현황(화재)",이지현,"서울소방재난본부 현장대응단 화재조사팀",20180107164403,"안전>재난 현황>화재, 구조, 구급 등 재난발생현황>서울시 월중 화재발생 현황",02-3706-1723,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14385969
14386267,공통업무,"2017년 상품권 구매 및 사용내역",나윤지,동물복지2과,20180108130353,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-500-7652,"CC BY",https://opengov.seoul.go.kr/public/14386267
14394690,공통업무,"2017.12월 서울시립대 총장, 행정처장 업무추진비 내역",민영애,총무과,20180109164245,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-6490-6414,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14394690
14403303,경제,"노동존중특별시 서울 2단계 발전계획",김용환,노동정책담당관,20180110151513,"경제>일자리>노동정책 지원계획>노동정책  지원정책",2133-5413,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14403303
14403307,행정,"17년도 출자출연기관 및 기관장 평가결과 ",유효준,공기업담당관,20180110163741,"행정기타>경영평가>출연기관 경영실적 평가결과>출연기관 경영실적 평가결과",2133-6775,"CC BY",https://opengov.seoul.go.kr/public/14403307
14403309,주택도시계획,"2017 제9회 서울건축문화제 사업 종합보고",조미리,건축기획과,20180110164258,주택도시계획>건축문화제>서울건축문화제>서울건축문화제,02-2133-7275,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14403309
14403311,안전,"2017 하수악취 저감 추진계획 수립 시행",김태환,물재생시설과,20180110165704,"안전>하수관리>하수악취 저감대책>시민이 체감하는 하수악취 저감대책",2133-3849,"CC BY-ND",https://opengov.seoul.go.kr/public/14403311
14403313,안전,"2017년 서울시 민방위 교육계획",이일호,민방위담당관,20180110000000,"안전>민방위>민방위 훈련 및 교육 계획>민방위교육계획",2133-4540,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14403313
14403315,문화관광,"빛공해 현황분석 및 영향평가 결과",유정하,도시빛정책과,20180110172342,"문화관광>도시경관 개선관리>빛공해 현황분석>빛공해 현황분석 및 영향평가 결과",2133-1925,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14403315
14403320,안전,"금천교 외1개소 정밀안전진단용역",서성만,교량안전과,20180110173819,"안전>도로시설물 안전관리>도로시설물 현황>도로시설물 현황",02-2133-1972,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14403320
14403321,안전,"잠실대교 정밀점검 용역 보고서(요약보고서)",김시련,교량안전과,20180110174335,"안전>도로시설물 안전관리>교량,터널 등 시설안전관리유지 관련 예산 집행현황>예산집행 현황",2133-1962,"CC BY-NC",https://opengov.seoul.go.kr/public/14403321
14403322,안전,"소방관서별 소방장비 보유 현황",김석진,안전지원과,20180110174551,"안전>화재 예방>소방장비 보유현황>소방관서별 소방장비 보유현황",02-3706-1615,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14403322
14403324,안전,"잠실대교 정밀점검 용역 보고서(요약보고서)",김시련,교량안전과,20180110174717,"안전>도로시설물 안전관리>교량,터널 등 시설안전관리유지 관련 예산 집행현황>예산집행 현황",2133-1962,"CC BY-NC",https://opengov.seoul.go.kr/public/14403324
14403325,안전,"잠실대교 정밀점검 용역 보고서(요약보고서)",김시련,교량안전과,20180110175139,"안전>도로관리>도로시설물 안전점검 결과>교량, 터널, 지하차도 등 도로시설물 안전점검 및  진단결과 보고서",2133-1962,"CC BY-NC",https://opengov.seoul.go.kr/public/14403325
14403326,안전,"2017년 을지연습 계획",신광천,민방위담당관,20180110175443,"안전>비상대비>을지연습 계획>을지연습 계획",2133-4515,"CC BY-ND",https://opengov.seoul.go.kr/public/14403326
14403328,교통,"2014년~2016년 교통유발부담금 부과징수 내역",전설이,교통정책과,20180110183841,"교통건설>교통수요관리>교통유발부담금 부과 및 징수현황>교통유발부담금 부과 및 징수현황",2133-2231,"CC BY",https://opengov.seoul.go.kr/public/14403328
14403335,공통업무,"2017년 12월 도시기반시설본부도시철도건축부 업무추진비 집행내역 ",임숙경,도시철도건축부,20180110000000,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",772-7337,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14403335
14410106,안전,"2016년 한남1고가외 2개소 정밀점검용역",정성민,교량안전과,20180111092148,"안전>도로관리>도로시설물 안전점검 결과>교량, 터널, 지하차도 등 도로시설물 안전점검 및  진단결과 보고서",02-2133-1969,"CC BY",https://opengov.seoul.go.kr/public/14410106
14410107,안전,"2015년 올림픽대교 정밀안전진단 용역 보고서",임승민,교량안전과,20180111093330,"안전>도로관리>도로시설물 안전점검 결과>교량, 터널, 지하차도 등 도로시설물 안전점검 및  진단결과 보고서",02-2133-1954,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14410107
14410109,안전,"2017년 원효대교 정밀점검 용역 보고서",우창원,교량안전과,20180111000000,"안전>도로관리>도로시설물 안전점검 결과>교량, 터널, 지하차도 등 도로시설물 안전점검 및  진단결과 보고서",02-2133-1952,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14410109
14410110,안전,"2016년 반포대교(잠수교)정밀점검",김태형,교량안전과,20180111000000,"안전>도로관리>도로시설물 안전점검 결과>교량, 터널, 지하차도 등 도로시설물 안전점검 및  진단결과 보고서",02-2133-1964,"CC BY",https://opengov.seoul.go.kr/public/14410110
14410112,안전,"2016년 동작대교 정밀점검용역 보고서",우창원,교량안전과,20180111095656,"안전>도로관리>도로시설물 안전점검 결과>교량, 터널, 지하차도 등 도로시설물 안전점검 및  진단결과 보고서",02-2133-1952,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14410112
14410114,안전,"2015년 동호대교 정밀점검용역 보고서",임승민,교량안전과,20180111100617,"안전>도로관리>도로시설물 안전점검 결과>교량, 터널, 지하차도 등 도로시설물 안전점검 및  진단결과 보고서",02-2133-1954,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14410114
14410115,안전,"2015 한남대교 정밀안전진단(상류교)및 정밀점검(하류교)용역",김태형,교량안전과,20180111101148,"안전>도로관리>도로시설물 안전점검 결과>교량, 터널, 지하차도 등 도로시설물 안전점검 및  진단결과 보고서",02-2133-1964,"CC BY",https://opengov.seoul.go.kr/public/14410115
14410116,안전,"2015년 봉은교 정밀안전진단용역",박경민,교량안전과,20180111101246,"안전>도로관리>도로시설물 안전점검 결과>교량, 터널, 지하차도 등 도로시설물 안전점검 및  진단결과 보고서",02-2133-1959,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14410116
14410117,안전,"금천교 외1개소 정밀안전진단용역",서성만,교량안전과,20180111103810,"안전>도로관리>도로시설물 안전점검 결과>교량, 터널, 지하차도 등 도로시설물 안전점검 및  진단결과 보고서",02-2133-1972,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14410117
14410118,안전,"영등포역고가 외 1개소 정밀안전진단 용역보고서",전재형,교량안전과,20180111103826,"안전>도로관리>도로시설물 안전점검 결과>교량, 터널, 지하차도 등 도로시설물 안전점검 및  진단결과 보고서",2133-1975,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14410118
14410120,안전,"보라매고가 외 1개소 정밀점검용역 보고서",전재형,교량안전과,20180111104110,"안전>도로관리>도로시설물 안전점검 결과>교량, 터널, 지하차도 등 도로시설물 안전점검 및  진단결과 보고서",2133-1975,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14410120
