nid,category,title,writer,dept_nm,regist_dt,taxonomy,telno,cpyrht,url
14735061,공통업무,"2017년 중부수도사업소 상품권 구매 및 사용내역 공개",백청간,행정지원과,20180302000000,"공통업무>업무계획>주요 업무계획>서울시 주요 업무계획",02-3146-2013,"CC BY-ND",https://opengov.seoul.go.kr/public/14735061
14735067,공통업무,"2017년도 상품권 구매 및 사용내역 공개(강서수도사업소 행정지원과)",백소영,행정지원과,20180302092507,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-3146-3816,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14735067
14735081,공통업무,"2017년(1.1~12.31) 상품권 구매 및 사용내역",김정진,인생이모작지원과,20180302134217,"공통업무>업무계획>주요 업무계획>서울시 주요 업무계획",2133-7803,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14735081
14735180,행정,"제2차 인권정책 기본계획 ",박유경,인권담당관,20180302000000,"행정기타>시민 인권보호및 증진>시민 인권보호 및 증진>서울시 인권정책 기본계획",02-2133-6389,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14735180
14735181,행정,"2018년 2월 유형별 서식민원처리실적(시본청)",배병만,시민봉사담당관,20180302141533,"행정기타>민원행정서비스>민원처리실적>유형별 민원처리실적",2133-7908,"CC BY-NC-SA",https://opengov.seoul.go.kr/public/14735181
14760874,공통업무,"상품권 구매 및 사용내역 공개(주택정책과)",이남규,주택정책과,20180306174921,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",7017,"CC BY-ND",https://opengov.seoul.go.kr/public/14760874
14771257,공통업무,"2017년 갈등조정담당관 상품권 구매 및 사용 내역 공개",박여은,갈등조정담당관,20180307000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-6355,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14771257
14771265,공통업무,"2017년 상품권 사용내역 현황",염혜원,서북권사업과,20180307111538,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-1556,"CC BY-ND",https://opengov.seoul.go.kr/public/14771265
14772186,공통업무,"2017년 상품권 구매 및 사용내역(예산담당관)",방준흠,예산담당관,20180307162940,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-6782,"CC BY",https://opengov.seoul.go.kr/public/14772186
14782455,환경,"2018년 설날 연휴 청소대책",김동호,생활환경과,20180308145821,"환경>생활환경 관리>청소종합대책>계절별, 명절 등 청소종합대책",2133-3733,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14782455
14782456,환경,"2018년 새봄맞이 대청소 추진계획",김동호,생활환경과,20180308150006,"환경>생활환경 관리>청소종합대책>계절별, 명절 등 청소종합대책",2133-3733,"CC BY-NC-SA",https://opengov.seoul.go.kr/public/14782456
14791841,공통업무,"2018년 서울대공원 업무계획",장현동,전략기획실,20180309102516,"공통업무>업무계획>주요 업무계획>서울시 주요 업무계획",02-500-7011,"CC BY-ND",https://opengov.seoul.go.kr/public/14791841
14792607,공통업무,"2018년 2월 소방재난본부(소방서)_동대문소방서_업무추진비 내역(합산)",박대원,소방행정과,20180309154540,"공통업무>업무계획>주요 업무계획>서울시 주요 업무계획",02-2243-0071,"CC BY",https://opengov.seoul.go.kr/public/14792607
14792634,공통업무,"2017년 상품권 구매 및 사용내역(생활보건과)",전소정,생활보건과,20180309210429,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-7665,"CC BY-ND",https://opengov.seoul.go.kr/public/14792634
14802408,공통업무,"2017년도 상품권 구매 및 사용내역 공개.",장영상,조직담당관,20180311164913,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-6725,"CC BY",https://opengov.seoul.go.kr/public/14802408
14802514,공통업무,"서울대공원 총무과 상품권 구매내역(1~3월)",한리라,총무과,20180312173508,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",500-7211,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14802514
14812794,환경,"2018년도 에코마일리지 운영계획",곽동호,에너지시민협력과,20180313094116,"환경>에너지 절감>에코마일리지제 추진계획 및 현황>에코마일리지제 추진계획",2133-3605,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14812794
14812796,공통업무,"1천만원이상 수의계약현황(공사, 용역, 물품)",신현민,재무과,20180313102442,"공통업무>계약현황>공사, 물품구매, 용역 등 주요 계약현황>계약금액 1천만원 이상의 수의계약 현황",2133-3226,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14812796
