nid,category,title,writer,dept_nm,regist_dt,taxonomy,telno,cpyrht,url
16223581,공통업무,"2018년 9월 북부도로사업소 상품권 구매 및 사용내역",박은화,"북부도로사업소 관리단속과",20181004101921,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-944-5411,"CC BY-ND",https://opengov.seoul.go.kr/public/16223581
16223588,안전,"2018 도로시설물 유지관리예산 집행현황(도로시설과, 2018.9.30)",권미애,도로시설과,20181004103451,"안전>도로시설물 안전관리>교량,터널 등 시설안전관리유지 관련 예산 집행현황>예산집행 현황",02-2133-1656,"CC BY",https://opengov.seoul.go.kr/public/16223588
16260179,여성가족,"2018년 2분기 청소년시설 이용실적",정한수,청소년정책과,20181010151854,"여성ㆍ가족>청소년 정책>청소년 시설 현황 및 이용률>청소년시설 이용률 현황",02-2133-4123,"CC BY",https://opengov.seoul.go.kr/public/16260179
16260180,여성가족,"2018년 3분기 청소년시설 이용실적",정한수,청소년정책과,20181010152332,"여성ㆍ가족>청소년 정책>청소년 시설 현황 및 이용률>청소년시설 이용률 현황",02-2133-4123,"CC BY",https://opengov.seoul.go.kr/public/16260180
16260193,공통업무,"도시기반시설본부 도시철도건축부 업무추진비 집행내역",임숙경,도시철도건축부,20181010174024,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",772-7337,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/16260193
16271466,공통업무,"2018년 10월 직원 생일상품권 구매 ",최희정,"뚝도아리수정수센터 행정관리과",20181011170630,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-3146-5561,"CC BY-NC",https://opengov.seoul.go.kr/public/16271466
16281652,경제,"2018년 서울시 일자리 창출 추진현황(6월까지 누적)",엄태근,일자리정책담당관,20181012154459,"경제>일자리>일자리 창출 추진실적>일자리 창출 추진현황 및 실적",2133-5455,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/16281652
16322782,주택도시계획,"2018년 10월 정비사업 통계 현황",최경민,재생협력과,20181018084951,"주택ㆍ도시계획>주거환경정비>도시정비사업 통계>정비사업 통계",02-2133-7197,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/16322782
16384833,공통업무,"중소기업자와의 우선조달계약에 대한 예외 공표 ",김희연,가족담당관,20181026000000,"공통업무>계약현황>공사, 물품구매, 용역 등 주요 계약현황>중소기업자와의 우선조달계약에 대한 예외 공표",02-2133-5162,"CC BY",https://opengov.seoul.go.kr/public/16384833
16393476,공통업무,"서울대공원 총무과 상품권 구입(사용)내역",강윤희,총무과,20181029152821,"공통업무>업무계획>주요 업무계획>서울시 주요 업무계획",500-7216,"CC BY",https://opengov.seoul.go.kr/public/16393476
16404898,공통업무,"상품권 구매 및 사용내역 공개",백다영,뚝도아리수정수센터,20181030163758,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-3146-5513,"CC BY",https://opengov.seoul.go.kr/public/16404898
