nid,category,title,writer,dept_nm,regist_dt,taxonomy,telno,cpyrht,url
14054720,공통업무,"2017년 11월 북부도로사업소 상품권 구매 및 사용내역",박은화,"북부도로사업소 관리단속과",20171204155131,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-944-5411,"CC BY-NC-SA",https://opengov.seoul.go.kr/public/14054720
14106009,공통업무,"품질시험소 2017년 하반기 상품권 구매 및 사용내역 공개",성윤희,총무과,20171207092406,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",3462-4355,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14106009
14106027,공통업무,"2017.11월 서울시립대학교 총장, 행정처장 업무추진비 집행내역",민영애,총무과,20171207144750,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-6490-6414,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14106027
14141157,공통업무,"2017년 11월 도시기반시설본부 도시철도건축부 업무추진비 집행내역",임숙경,도시철도건축부,20171211232918,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",772-7337,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14141157
14159094,공통업무,"품질시험소 2017년 상반기 상품권 구매 및 사용내역 공개",성윤희,총무과,20171212000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",3462-4355,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14159094
14176674,안전,"2017년 11월 소방활동 현황(화재)",이지현,"서울소방재난본부 현장대응단 화재조사팀",20171213143641,"안전>재난 현황>화재, 구조, 구급 등 재난발생현황>서울시 월중 화재발생 현황",02-3706-1723,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14176674
14176675,안전,"2017년 5월 소방활동 현황(화재)",이지현,"서울소방재난본부 현장대응단 화재조사팀",20171213144103,"안전>재난 현황>화재, 구조, 구급 등 재난발생현황>서울시 월중 화재발생 현황",02-3706-1723,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14176675
14215308,안전,"천호대교 외 1개교량(영동대교) 정밀점검용역",이제택,교량안전과,20171218000000,"안전>도로관리>도로시설물 안전점검 결과>교량, 터널, 지하차도 등 도로시설물 안전점검 및  진단결과 보고서",2133-1963,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/14215308
14227502,공통업무,"서대문소방서 2017년도 상품권 구매 및 사용내역",이병준,소방행정과,20171219111329,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-3144-1119,"CC BY",https://opengov.seoul.go.kr/public/14227502
14253413,주택도시계획,"시장정비사업 추진계획 승인현황 ",신현순,도시활성화과,20171221144803,"주택도시계획>도시정비>도시환경정비 사업 추진현황>시장정비사업 추진계획 승인현황",2133-4645,"CC BY",https://opengov.seoul.go.kr/public/14253413
14275061,행정,"2017년 11월 유형별 서식민원처리실적(시본청)",배병만,시민봉사담당관,20171223141238,"행정기타>민원행정서비스>민원처리실적>유형별 민원처리실적",2133-7908,"CC BY-NC-SA",https://opengov.seoul.go.kr/public/14275061
14319058,공통업무,"2017년 안전감사담당관 상품권 구매 및 사용내역 공개",심정은,안전감사담당관,20171229110249,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-3056,"CC BY-ND",https://opengov.seoul.go.kr/public/14319058
14319063,안전,"2018년 1월 서울시 재난 및 안전사고 분석·전망",주용섭,소방재난본부,20171229135030,"안전>재난안전>재난안전사고 분석 및 전망>서울시 월중 재난안전사고 분석 및 전망",02-3706-1731,"CC BY",https://opengov.seoul.go.kr/public/14319063
