nid,category,title,writer,dept_nm,regist_dt,taxonomy,telno,cpyrht,url
12833099,행정,"2017년 7월 유형별 서식민원처리 실적(시본청)",배병만,시민봉사담당관,20170802123435,"행정기타>민원행정서비스>민원처리실적>유형별 민원처리실적",2133-7907,"CC BY-NC-SA",https://opengov.seoul.go.kr/public/12833099
12834216,공통업무,"2016년도 상품권 구매 및 사용내역(시의회사무처 예산정책담당관)",안수현,예산정책담당관,20170802153150,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-3705-1278,"CC BY-ND",https://opengov.seoul.go.kr/public/12834216
12834230,환경,"2017년 서울지역 도시가스 고객센터 지급수수료 산정결과 보고서",이정수,녹색에너지과,20170802000000,"환경>집단에너지>집단에너지 사업 추진현황>도시가스 장단기 공급계획",02-2133-3560,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12834230
12834231,환경,"2017년 서울지역 도시가스회사 공급비용 산정용역 결과 보고서",이정수,녹색에너지과,20170802000000,"환경>집단에너지>집단에너지 사업 추진현황>도시가스 장단기 공급계획",02-2133-3560,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12834231
12847358,공통업무,"2017년 7월 북부도로사업소 상품권 구매 및 사용내역",박은화,"북부도로사업소 관리단속과",20170803170241,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-944-5411,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12847358
12874107,환경,"서울지역 도시가스 고객센터 업무분석 최종보고서_2017년 사전용역",이정수,녹색에너지과,20170807000000,"환경>집단에너지>집단에너지 사업 추진현황>도시가스 장단기 공급계획",02-2133-3560,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12874107
12874113,공통업무,"2017년 7월 총장,처장 업무추진비 공개내역",민영애,총무과,20170807171303,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-6490-6414,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12874113
12902506,공통업무,"2016년도 상품권 구매 및 사용내역",문덕기,"서울시립미술관 학예연구부 교육홍보과",20170809151057,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2124-8926,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12902506
12913857,공통업무,"16년 장애인 자립지원과 상품권 구매내역",지미애,장애인자립지원과,20170810140200,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-7473,"CC BY-ND",https://opengov.seoul.go.kr/public/12913857
12914966,공통업무,"2017년 7월 도시기반시설본부 도시철도건축부 업무추진비 집행내역",임숙경,도시철도건축부,20170810210050,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",772-7337,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12914966
12942096,건강,"2017년 상반기 음식점 원산지 지도점검 결과",김진국,식품정책과,20170814112953,"건강식품>식생활 안전>원산지 지도점검 결과>음식점 원산지 지도점검 결과",2133-4717,"CC BY-NC-SA",https://opengov.seoul.go.kr/public/12942096
12957311,안전,"2017년 7월 소방활동 현황(화재)",이지현,"서울소방재난본부 현장대응단 화재조사팀",20170816000000,"안전>재난 현황>화재, 구조, 구급 등 재난발생현황>서울시 월중 화재발생 현황",02-3706-1723,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12957311
13011690,환경,"서울특별시 도시가스 공급시설 2개년(2017-2018) 공사계획",이정수,녹색에너지과,20170822154550,"환경>집단에너지>집단에너지 사업 추진현황>도시가스 장단기 공급계획",02-2133-3560,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/13011690
13011691,환경,"서울특별시 도시가스 5개년(2017-2021) 공급계획",이정수,녹색에너지과,20170822000000,"환경>집단에너지>집단에너지 사업 추진현황>도시가스 장단기 공급계획",02-2133-3560,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/13011691
13036507,공통업무,"서울시 물놀이형 수경시설 설치운영 현황(2017.8 현재)",남은정,물순환정책과,20170824095944,"공통업무>시정제도 등 기타>집행기관이 공익을 위하여 공개함이 타당하다고 인정하는 업무>공개 필요성이 제기된 업무",02-2133-3848,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/13036507
13094620,주택도시계획,"17년도 상반기 도시형생활주택 현황",이주연,공동주택과,20170830135900,"주택도시계획>임대주택>임대주택 개발 공급현황>도시형 생활주택 공급제도 운영현황",02-2133-7139,"CC BY-ND",https://opengov.seoul.go.kr/public/13094620
13095809,세금재정,"2017년 상반기 서울시 민관협력 업무협약(MOU)체결현황",서지영,민관협력담당관,20170830180015,"세금재정>재정>민관협력을 통한 MOU체결>민관협력을 위한 협약서 체결 현황",02-2133-6569,"CC BY",https://opengov.seoul.go.kr/public/13095809
