nid,category,title,writer,dept_nm,regist_dt,taxonomy,telno,cpyrht,url
12521661,공통업무,"2017년 6월 서울물연구원 총무과 업무추진비 집행내역",성주훈,총무과,20170703092306,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-3146-1713,"CC BY-ND",https://opengov.seoul.go.kr/public/12521661
12521675,행정,"2017년 6월 유형별 서식민원처리 실적(시본청)",배병만,시민봉사담당관,20170703121921,"행정기타>민원행정서비스>민원처리실적>유형별 민원처리실적",2133-7907,"CC BY-NC-SA",https://opengov.seoul.go.kr/public/12521675
12539371,안전,"지역별 하천관리 현황",이평주,하천관리과,20170704102054,"안전>하천 관리현황>지역별 하천관리 현황>지역별 하천관리 현황",2133-3884,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12539371
12539373,안전,풍수해저감종합대책,안덕용,하천관리과,20170704102625,"안전>재난대책>수해 등 재난대책>풍수해 저감 종합대책(강북, 강남)",2133-33864,"CC BY-ND",https://opengov.seoul.go.kr/public/12539373
12539375,안전,"2017년 주요 수방대책 추진계획 보고",진학성,하천관리과,20170704103000,"안전>재난대책>수해 등 재난대책>풍수해 대책 주요업무 계획",2133-3863,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12539375
12539383,안전,"수해 취약지역 종합 해소대책",안덕용,하천관리과,20170704112620,"안전>재난대책>수해 등 재난대책>수해 취약지역 종합해소대책",2133-33864,"CC BY-ND",https://opengov.seoul.go.kr/public/12539383
12540311,주택도시계획,"2017년 7월 정비사업 전문관리업체 등록현황 ",이용수,재생협력과,20170704150437,"주택도시계획>주거환경정비>도시주거환경정비 추진현황>정비사업 전문관리업체 등록현황",2133-7197,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12540311
12540317,공통업무,"2017.6월 서울시립대학교 총장,처장 업무추진비 내역",민영애,총무과,20170704154330,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-6490-6414,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12540317
12553994,공통업무,"2017년 6월 북부도로사업소 상품권 구매 및 사용내역",박은화,"북부도로사업소 관리단속과",20170705105307,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-944-5411,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12553994
12555043,주택도시계획,"보증금지원형 장기안심주택 공급현황(`12년 ~ `17년 상반기)",안홍기,임대주택과,20170705000000,"주택도시계획>임대주택>임대주택 개발 공급현황>장기안심주택 등 임대주택 개발, 공급현황",2133-7068,"CC BY-ND",https://opengov.seoul.go.kr/public/12555043
12567904,공통업무,"1억원이상 공사계약(2017. 4~6월)",김석기,재무과,20170706104434,"공통업무>계약현황>공사, 물품구매, 용역 등 주요 계약현황>1억원 이상의 공사 계약서",02-2133-3242,"CC BY-ND",https://opengov.seoul.go.kr/public/12567904
12567905,공통업무,"1억원이상 물품계약(2017. 4~6월)",김석기,재무과,20170706104621,"공통업무>계약현황>공사, 물품구매, 용역 등 주요 계약현황>1억원 이상의 물품구매 계약서",02-2133-3242,"CC BY-ND",https://opengov.seoul.go.kr/public/12567905
12567906,공통업무,"1억원이상 용역계약(2017. 4~6월)",김석기,재무과,20170706105030,"공통업무>계약현황>공사, 물품구매, 용역 등 주요 계약현황>1억원 이상의 용역계약서",02-2133-3242,"CC BY-ND",https://opengov.seoul.go.kr/public/12567906
12567907,공통업무,"1천만원이상 수의계약(공사, 용역, 물품)",김석기,재무과,20170706105233,"공통업무>계약현황>공사, 물품구매, 용역 등 주요 계약현황>계약금액 1천만원 이상의 수의계약 현황",02-2133-3242,"CC BY-ND",https://opengov.seoul.go.kr/public/12567907
12567909,환경,"찾아가는 수도교실",정수형,홍보과,20170706112303,"환경>상수도>찾아가는 수도교실>찾아가는 수도교실",3146-1214,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12567909
12567910,환경,"아리수 사랑 체험투어",정수형,홍보과,20170706112545,"환경>상수도>아리수 사랑 체험투어>아리수 사랑 체험투어",3146-1214,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12567910
12567920,경제,"서울형 특화산업지구 운영현황",정묘정,경제정책과,20170706140842,"경제>산업지원>서울형 특화산업 추진현황>서울형 특화산업지구 운영현황",02-2133-4839,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12567920
12569043,경제,"서울시 협동조합 신고현황('17.6월 기준)",성재연,사회적경제담당관,20170706000000,"경제>사회적경제>협동조합 현황>서울시 협동조합 신고 현황",2133-5478,"CC BY",https://opengov.seoul.go.kr/public/12569043
12569053,경제,"2015년 경제단체보조금 지원현황",이정준,경제정책과,20170706160733,"경제>산업지원>경제단체 및 산업체 지원현황>경제단체보조금 지원현황",02-2133-5252,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12569053
12569054,경제,"2016년 경제단체보조금 지원현황",이정준,경제정책과,20170706160955,"경제>산업지원>경제단체 및 산업체 지원현황>경제단체보조금 지원현황",02-2133-5252,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12569054
12569056,경제,"2017년 경제단체보조금 지원현황",이정준,경제정책과,20170706161154,"경제>산업지원>경제단체 및 산업체 지원현황>경제단체보조금 지원현황",02-2133-5252,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12569056
12569059,경제,"2017년 서울시 소비자단체 현황 및 보조금 지원 내역",이채영,공정경제과,20170706163449,"경제>소비자 지원>소비자 지원현황>소비자단체 현황 및 보조금 지급 내역",2133-5369,"CC BY-ND",https://opengov.seoul.go.kr/public/12569059
12581790,안전,"서울시 유수지현황",강문섭,하천관리과,20170707112315,"안전>유수지 관리>유수지 현황>유수지 현황",2133-3871,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12581790
12582955,공통업무,"2017년 6월 도시기반시설본부도시철도건축부 업무추진비 집행내역",임숙경,도시철도건축부,20170707181831,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",772-7337,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12582955
12596977,공통업무,"우이동 가족캠핑장 조성 기본 및 실시설계 용역",김기복,동북권사업단,20170711081052,"공통업무>계약현황>공사, 물품구매, 용역 등 주요 계약현황>1억원 이상의 용역계약서",02-2133-8287,"CC BY-ND",https://opengov.seoul.go.kr/public/12596977
12610423,공통업무,"2017 하반기 달라지는 서울생활",오상배,기획담당관,20170711000000,"공통업무>시정제도 등 기타>주요 시정제도>달라지는 시정제도",2133-6629,"CC BY-NC-SA",https://opengov.seoul.go.kr/public/12610423
12637593,경제,"2017년 지역공동체 일자리 사업 상반기 참여자 현황",김새별,일자리정책담당관,20170713000000,"경제>일자리>지역공동체 일자리사업 현황>지역공동체 일자리사업 현황",02-2133-5461,"CC BY-ND",https://opengov.seoul.go.kr/public/12637593
12637594,공통업무,"2016년 상품권 구매 및 배부내역",이정연,"강북아리수정수센터 행정관리과",20170713171423,"공통업무>계약현황>공사, 물품구매, 용역 등 주요 계약현황>1억원 이상의 공사 계약서",02-3146-5817,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12637594
12637595,공통업무,"2016년 상품권 구매 및 배부내역",김시환,"강북아리수정수센터 행정관리과",20170713000000,"공통업무>계약현황>공사, 물품구매, 용역 등 주요 계약현황>1억원 이상의 공사 계약서",02-3146-5814,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12637595
12651297,안전,"빗물 저류조 설치 및 계획",송석주,하천관리과,20170714000000,"안전>물의 재이용>빗물 저류조 설치 및 계획>빗물 저류조 설치 및 계획",02-2133-3870,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12651297
