nid,category,title,writer,dept_nm,regist_dt,taxonomy,telno,cpyrht,url
11932549,행정,"기관별 종합감사 계획 및 결과 ",송정아,정보공개정책과,20170502101213,"행정기타>기관별 감사결과>기관별 종합감사 계획 및 결과>기관별 종합감사 계획 및 결과",2133-5672,"CC BY",https://opengov.seoul.go.kr/public/11932549
11932550,공통업무,"2017년 4월 서울물연구원 총무과 업무추진비 집행내역",성주훈,총무과,20170502102058,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-3146-1713,"CC BY-ND",https://opengov.seoul.go.kr/public/11932550
11932559,환경,"서울특별시 야생생물 보호 세부계획(2017-2021)",박지연,자연생태과,20170502111426,"환경>생태보호>야생 동식물 보호 세부계획>야생 동식물 보호 세부계획",2133-2150,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/11932559
11932562,행정,"2017년 4월 유형별 서식민원처리실적(시본청)",배병만,시민봉사담당관,20170502115250,"행정기타>민원행정서비스>민원처리실적>유형별 민원처리실적",2133-7907,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/11932562
11933657,행정,"엠보팅 이용자 가이드 (요약본)",문희민,정보공개정책과,20170502174959,"행정기타>서울시정보화정책>모바일 서비스 운영>엠보팅(mVoting) 시스템 운영",2133-5697,"CC BY",https://opengov.seoul.go.kr/public/11933657
11955481,행정,"2017년 비영리민간단체 공익활동지원사업 선정 결과",김병우,민관협력담당관,20170504000000,"행정기타>일반행정>비영리민간단체 공익활동 지원사업 선정결과>비영리민간단체 지원현황",02-2133-6562,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/11955481
11955489,공통업무,"2017.4월 서울시립대 총장,처장 업무추진비 내역",민영애,총무과,20170504152100,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-6490-6414,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/11955489
11955503,환경,"2017년 여름철 청소대책",김동호,생활환경과,20170504170217,"환경>생활환경 관리>청소종합대책>계절별, 명절 등 청소종합대책",2133-3733,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/11955503
11955505,행정,"서울영어마을 사업계획 및 운영지원 현황",임지은,평생교육담당관,20170504171822,"행정기타>영어마을>영어마을 추진계획 및 지원현황>영어마을 운영지원 현황",2133-3971,"CC BY-ND",https://opengov.seoul.go.kr/public/11955505
11955509,행정,"2016년 서울영어마을 시설안전점검 결과",임지은,평생교육담당관,20170504180902,"행정기타>영어마을>영어마을 추진계획 및 지원현황>서울영어마을 시설 안전점검",2133-3971,"CC BY-ND",https://opengov.seoul.go.kr/public/11955509
11958774,건강,"서울시 의료업소 및 약업소 현황(2016.12.31기준)",민영란,보건의료정책과,20170507000000,"건강식품>의약업소>의약업소 현황>의료업소, 약업소 현황",02-2133-7532,"CC BY-ND",https://opengov.seoul.go.kr/public/11958774
11971745,공통업무,"2017년 상반기 상품권 구매 및 사용내역 공개(강서도로사업소)",오연순,관리단속과,20170508150006,"공통업무>업무계획>주요 업무계획>서울시 주요 업무계획",2657-7915,"CC BY-ND",https://opengov.seoul.go.kr/public/11971745
11971746,공통업무,"2017년 4월 북부도로사업소 상품권 구매 및 사용내역",박은화,"북부도로사업소 관리단속과",20170508150244,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-944-5411,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/11971746
11971767,행정,"서울시 모바일 웹서비스 현황",신혜선,정보기획담당관,20170508180129,"행정기타>서울시정보화정책>모바일 서비스 운영>서울시 모바일 웹서비스 현황",2133-2937,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/11971767
11988179,공통업무,"2017년 3월 강북아리수정수센터 정수시설과 부서운영업무추진비 집행내역",배용우,정수시설과,20170510100956,"공통업무>업무추진비 사용내역>업무추진비 사용내역>투자출연기관장 및 임원의 업무추진비",5872,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/11988179
11988195,행정,"서울 열린데이터광장 서비스 목록",차명호,통계데이터담당관,20170510110448,"행정기타>열린데이터광장>열린데이터광장 운영>열린데이터 DB개방 목록",02-2133-4276,"CC BY",https://opengov.seoul.go.kr/public/11988195
11988335,공통업무,"2017년 4월 도시기반시설본부 도시철도건축부 업무추진비 집행내역",임숙경,도시철도건축부,20170510205547,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",772-7337,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/11988335
12003723,여성가족,"서울특별시 여성복지시설 현황",김은숙,여성정책담당관,20170511153723,"여성가족>여성복지시설>여성복지시설 현황 및 이용률>여성복지시설 현황 및 이용률",02-2133-5010,"CC BY",https://opengov.seoul.go.kr/public/12003723
12003728,복지,"2017년 제1차 서울형 데이케어센터 인증결과 ",최문선,어르신복지과,20170512111155,"복지>어르신복지과>어르신복지시설 설치 운영현황>데이케어센터 인증현황 및 모니터링 결과",02-2133-7424,"CC BY-ND",https://opengov.seoul.go.kr/public/12003728
12017263,복지,"2016년 저소득 어르신 무료급식 현황",채소영,어르신복지과,20170512133333,"복지>어르신복지과>어르신 무료급식>저소득 어르신 무료급식 현황",2133-7413,"CC BY-ND",https://opengov.seoul.go.kr/public/12017263
12017264,복지,"2017년 저소득어르신 무료급식 현황",채소영,어르신복지과,20170512133703,"복지>어르신복지과>어르신 무료급식>저소득 어르신 무료급식 현황",2133-7413,"CC BY-ND",https://opengov.seoul.go.kr/public/12017264
12032599,안전,"2017년 4월 소방활동 현황(화재)",이지현,"서울소방재난본부 현장대응단 화재조사팀",20170514143033,"안전>재난 현황>화재, 구조, 구급 등 재난발생현황>서울시 월중 화재발생 현황",02-3706-1723,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12032599
12032784,공통업무,"중소기업자와의 우선조달계약에 대한 예외 공표",권세호,가족담당관,20170515000000,"공통업무>계약현황>공사, 물품구매, 용역 등 주요 계약현황>1억원 이상의 공사 계약서",2133-5183,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12032784
12048547,공통업무,"중소기업자와의 우선조달계약에 대한 예외 공표",이시연,동북권사업반,20170516142153,"공통업무>계약현황>공사, 물품구매, 용역 등 주요 계약현황>1억원 이상의 용역계약서",2133-8441,"CC BY-ND",https://opengov.seoul.go.kr/public/12048547
12063080,주택도시계획,2016년항공사진촬영및판독용역결과보고서,유기광,건축기획과,20170517175754,"주택도시계획>도시계획>경관계획>기본 및 특정경관계획",2133-7093,"CC BY",https://opengov.seoul.go.kr/public/12063080
12090274,행정,"2017년 공무국외여행 기본계획 공개",박지애,인력개발과,20170519143916,행정기타>일반행정>공무국외여행>공무국외여행기본계획,2133-5755,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12090274
12102206,공통업무,"2017년 4월 업무추진비 공개(차량정비센터)",진귀수,차량정비센터,20170520105813,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02)2204-0707,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12102206
12103855,행정,"중소기업자와의 우선조달계약에 대한 예외 공표",현승주,도시공간개선단,20170522000000,"행정기타>일반행정>기록물관리>기록물 생산 및 관리현황",2133-7724,"CC BY-NC-SA",https://opengov.seoul.go.kr/public/12103855
12117970,행정,"중소기업자와의 우선조달계약에 대한 예외 공표",오동영,도시공간개선단,20170523132552,"행정기타>일반행정>기록물관리>기록물 생산 및 관리현황",02-2133-7636,"CC BY-NC-SA",https://opengov.seoul.go.kr/public/12117970
12119239,경제,"2017년 전통시장 시설현대화사업 지원현황",오인섭,소상공인지원과,20170523000000,"경제>전통시장 활성화>전통시장 활성화 추진현황>전통시장 현대사업 지원대상 선정 및 지원현황",02-2133-5549,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/12119239
