nid,category,title,writer,dept_nm,regist_dt,taxonomy,telno,cpyrht,url
10773681,공통업무,"2016년 안전총괄본부 주요업무계획",박성은,안전총괄과,20170102084132,"공통업무>업무계획>주요 업무계획>서울시 주요 업무계획",2133-8014,"CC BY",https://opengov.seoul.go.kr/public/10773681
10773686,공통업무,"주거환경개선과 상품권 구매 및 사용내역(2016년도) ",정선용,주거환경개선과,20170102102652,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-7246,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/10773686
10773694,안전,"2017년 1월 서울시 재난 및 안전사고 분석·전망",문상인,현장대응단,20170102110810,"안전>재난안전>재난안전사고 분석 및 전망>서울시 월중 재난안전사고 분석 및 전망",02-3706-1731,"CC BY",https://opengov.seoul.go.kr/public/10773694
10773696,행정,"2016년 12월 유형별 서식민원처리 실적(시본청)",배병만,시민봉사담당관,20170102120321,"행정기타>민원행정서비스>민원처리실적>유형별 민원처리실적",2133-7907,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/10773696
10773699,문화관광,"서울 시민건축 아카데미 강의 요약서",이석현,도시공간개선단,20170102131623,"문화관광>도시경관 개선관리>건축아카데미 운영>서울 시민 건축아카데미 강의요약서",02-2133-7621,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/10773699
10773726,문화관광,"2016 어린이 건축학교 강의용약",안정연,도시공간개선단,20170102132637,"문화관광>도시경관 개선관리>건축아카데미 운영>어린이 건축학교 강의 요약서",2133-7615,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/10773726
10773729,문화관광,"2016 시민건축학교 강의개요 ",안정연,도시공간개선단,20170102133155,"문화관광>도시경관 개선관리>건축아카데미 운영>서울 시민 건축아카데미 강의요약서",2133-7615,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/10773729
10773734,공통업무,"정보공개정책과 상품권 구매 및 사용내역 공개(2016.1.1~12.31)",류윤형,정보공개정책과,20170102135738,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-5674,"CC BY-ND",https://opengov.seoul.go.kr/public/10773734
10773738,공통업무,"동남권조성반 2016년 12월 업무추진비 집행내역",김종욱,동남권사업단,20170102151111,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-8270,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/10773738
10773743,공통업무,"2016년  상수도사업본부 급수부 상품권 구매 및 사용내역공개",문정혜,계획설계과,20170102152847,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",3146-1411,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/10773743
10773744,교통,"2017년 도로교통소통개선사업 시행계획",임홍필,교통운영과,20170102155527,"교통건설>교통소통 개선>지역별 도로교통 소통개선계획>지역별 도로교통 소통개선 계획",02-2133-2467,"CC BY",https://opengov.seoul.go.kr/public/10773744
10783191,행정,"2016년 서울시 기술교육원 성과평가 결과",홍승영,일자리정책과,20170103102936,"행정기타>민간위탁>민간위탁 현황>민간위탁 종합성과평가 결과",2133-5464,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/10783191
10783200,행정,"2016년 시민제안 채택건수 및 채택내역",김병우,사회혁신담당관,20170103000000,"행정기타>창의, 제안>시민제안 채택건수>시민제안 채택건수",02-2133-6323,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/10783200
10783803,여성가족,"2016년 성별영향분석평가 현황",백현기,여성정책담당관,20170103154732,"여성가족>여성정책>여성정책 평가>성별영향분석평가",2133-5019,"CC BY-ND",https://opengov.seoul.go.kr/public/10783803
10783812,환경,"2015년 서울특별시 폐기물 발생 및 처리현황",윤인석,자원순환과,20170103173004,"환경>폐기물 통계>쓰레기 발생량>쓰레기 발생량",02-2133-3677,"CC BY",https://opengov.seoul.go.kr/public/10783812
10783817,환경,"음식폐기물 감량기 설치 및 운영현황",차혁진,생활환경과,20170103181805,"환경>음식·폐기물관리>음식·폐기물 처리대책 및 관리현황>감량기기 시범사업 추진현황",2133-3745,"CC BY-ND",https://opengov.seoul.go.kr/public/10783817
10783818,경제,"서울시 협동조합 신고현황('16.9월 기준)",김미화,사회적경제과,20170103000000,"경제>사회적경제>협동조합 현황>서울시 협동조합 신고 현황",0221335478,"CC BY",https://opengov.seoul.go.kr/public/10783818
10783820,경제,"서울시 협동조합 신고현황('16.12월 기준)",김미화,사회적경제담당관,20170103182038,"경제>사회적경제>협동조합 현황>서울시 협동조합 신고 현황",0221335478,"CC BY",https://opengov.seoul.go.kr/public/10783820
10796963,행정,"2016년 학교보안관 여론조사 결과",윤성일,교육정책담당관,20170104092218,"행정기타>학교보안관>학교보안관 여론조사 결과>학교보안관 여론조사 결과",02-2133-3942,"CC BY-ND",https://opengov.seoul.go.kr/public/10796963
10796965,공통업무,"상품권 구매 및 사용내역",황인순,인생이모작지원과,20170104094625,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-7801,"CC BY",https://opengov.seoul.go.kr/public/10796965
10796966,환경,"국제자치단체환경협의회(ICLEI)관련 현황자료",석은주,기후변화대응과,20170104000000,"환경>국제환경기구>국제자치단체환경협의회(ICLEI) 관련 현황자료>국제자치단체환경협의회(ICLEI) 관련 현황자료",2133-3622,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/10796966
10796969,행정,"서울시 대학생 학자금대출 이자지원 현황 (16년 상반기)",최재용,청년정책담당관,20170104000000,"행정기타>장학사업>장학사업 추진현황>대학생 학자금 대출이자 지원현황",02-2133-6587,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/10796969
10796973,행정,"2016년(2015년도 실적) 지방공기업 경영평가 결과 ",이윤주,공기업담당관,20170104104346,"행정기타>경영평가>투자기관 경영실적 평가결과>투자기관 경영실적 평가결과",02-2133-6778,"CC BY-NC",https://opengov.seoul.go.kr/public/10796973
10796979,행정,"서울시 공공와이파이 구축현황(2016년 12월31일 현재)",임종학,정보통신보안담당관,20170104132447,"행정기타>공간정보>서울시 와이파이 구축현황>서울시 와이파이 구축현황",02-2133-2864,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/10796979
10796984,공통업무,"2016 서울통계연보",구혜진,통계데이터담당관,20170104134206,"공통업무>주요통계>부문별 시정 주요 통계조사 결과>서울통계",02-2133-4283,"CC BY",https://opengov.seoul.go.kr/public/10796984
10797891,환경,"에코마일리지 인센티브 지급현황",전인성,기후변화대응과,20170104000000,"환경>에너지 절감>에코마일리지제 추진계획 및 현황>에코마일리지 인센티브 지급현황",02-2133-3605,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/10797891
10797893,공통업무,"공기업담당관 상품권 구매 및 사용내역 공개(2016.1.1~12.31) ",이지아,공기업담당관,20170104172316,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-6779,"CC BY-ND",https://opengov.seoul.go.kr/public/10797893
10797896,공통업무,"2016년 12월 시립대학교 총장,처장 업무추진비 공개",김유정,총무과,20170104182749,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-6490-6411,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/10797896
