nid,category,title,writer,dept_nm,regist_dt,taxonomy,telno,cpyrht,url
19039554,주택도시계획,"2019년 10월 정비사업 통계",이진영,주거정비과,20191105092815,"주택ㆍ도시계획>주거환경정비>도시정비사업 통계>정비사업 통계",21337197,"CC BY-ND",https://opengov.seoul.go.kr/public/19039554
19039564,공통업무,"2019년 9월 서울시립대학교 학생처장 업무추진비 공개 ",김지현,"서울시립대 학생과",20191105135644,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-6490-6211,"CC BY-ND",https://opengov.seoul.go.kr/public/19039564
19040169,행정,"2019년 10월 유형별 서식민원처리실적(시본청)",배병만,시민봉사담당관,20191105174446,"행정ㆍ기타>민원행정서비스>민원처리실적>유형별 민원처리실적",2133-7908,"CC BY-NC-SA",https://opengov.seoul.go.kr/public/19040169
19052580,공통업무,"2019년 10월 서울시립대학교 기획처장 업무추진비 공개",조희선,"서울시립대학교 기획과",20191106000000,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",6490-6312,"CC BY-ND",https://opengov.seoul.go.kr/public/19052580
19061315,공통업무,"2019년 한강사업본부 시설부 상품권 구매 내역",민영애,치수과,20191107082619,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-3780-0684,"CC BY-ND",https://opengov.seoul.go.kr/public/19061315
19071968,공통업무,"2019년 10월 서울시립대학교 총장, 행정처장의 업무추진비",김미경,서울시립대학교총무과,20191108110014,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-6490-6411,"CC BY-NC-SA",https://opengov.seoul.go.kr/public/19071968
19071985,공통업무,"2019년 11월 직원 생일상품권 지급 (뚝도아리수정수센터)",최희정,"뚝도아리수정수센터 행정관리과",20191108145840,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-3146-5561,"CC BY-NC",https://opengov.seoul.go.kr/public/19071985
19122402,공통업무,"2019년 10월 학생처장 업무추진비 공개",김지현,"서울시립대 학생과",20191115100814,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-6490-6211,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/19122402
19122403,공통업무,"2019년 10월 학생처장 업무추진비 공개",김지현,"서울시립대 학생과",20191115101011,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-6490-6211,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/19122403
19143492,건강,"서울시 동물등록제 현황",송윤경,동물보호과,20191119105328,"건강ㆍ식품>동물관리>동물보호>동물등록제 현황",02-2124-2831,"CC BY-ND",https://opengov.seoul.go.kr/public/19143492
19172809,공통업무,"S-OJT 운영",정보례,영등포아리수정수센터,20191122113335,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",3146-5614,"CC BY-NC",https://opengov.seoul.go.kr/public/19172809
