nid,category,title,writer,dept_nm,regist_dt,taxonomy,telno,cpyrht,url
20275863,공통업무,"2020년 4월 서울시립대학교 연구처장 업무추진비 공개",조준형,"서울시립대학교 연구지원과",20200502000000,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-6490-6351,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/20275863
20276506,행정,"2020년 4월 유형별 서식민원처리실적(시본청)",배병만,시민봉사담당관,20200503155550,"행정ㆍ기타>민원행정서비스>민원처리실적>유형별 민원처리실적",2133-7908,"CC BY-NC-SA",https://opengov.seoul.go.kr/public/20276506
20276994,행정,"서울노동권익센터 2020년 1사분기 업무추진비 집행내역 등록",이진영,노동정책담당관,20200504115124,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-5421,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/20276994
20276995,행정,"감정노동종사자 권리보호센터(민간위탁사무) 2020년 1사분기 업무추진비 집행내역 공표",이진영,노동정책담당관,20200504115315,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-5421,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/20276995
20276996,공통업무," 2020년 4월 서울시립대학교 기획처장 업무추진비 공개  ",김소은,"서울시립대학교 기획과",20200504131538,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-6490-6312,"CC BY-ND",https://opengov.seoul.go.kr/public/20276996
20277006,안전,"지점별 항목별 수질현황(2020년 3월)",황동현,물순환정책과,20200504141218,"안전>하천수질관리>한강 수질검사 결과>한강 수질검사 결과",0221333779,"CC BY-ND",https://opengov.seoul.go.kr/public/20277006
20277035,행정,"서울시 프로젝트 관리방법론 및 산출물템플릿",김기현,정보시스템담당관,20200504161559,"행정ㆍ기타>서울시정보화정책>서울시 정보화사업 개발 방법론>서울시 프로젝트관리 방법론",2133-2979,"CC BY-ND",https://opengov.seoul.go.kr/public/20277035
20277037,행정,"서울시 SW개발 및 유지보수방법론",김기현,정보시스템담당관,20200504000000,"행정ㆍ기타>서울시정보화정책>서울시 정보화사업 개발 방법론>서울시 SW개발 및 유지보수 방법론",2133-2979,"CC BY-ND",https://opengov.seoul.go.kr/public/20277037
20293415,행정,"정보공개청구에 따른 공개목록('20.1월~3월)",원기철,정보공개정책과,20200506171434,"행정ㆍ기타>일반행정>정보공개 청구 현황>정보공개 청구에 따른 공개한 목록",2133-5679,"CC BY-ND",https://opengov.seoul.go.kr/public/20293415
20293416,행정,"정보공개청구에 따른 비공개목록('20.1월~3월)",원기철,정보공개정책과,20200506171610,"행정ㆍ기타>일반행정>정보공개 청구 현황>정보공개 청구에 따른 비공개한 목록",2133-5679,"CC BY-ND",https://opengov.seoul.go.kr/public/20293416
20315175,공통업무,"2020년 4월 서울시립대학교 학생처장 업무추진비 공개",김지현,"서울시립대 학생과",20200508103135,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-6490-6211,"CC BY-NC",https://opengov.seoul.go.kr/public/20315175
20315182,공통업무,"2020년 4월 서울시립대학교 총장, 처장의 업무추진비",유미정,총무과,20200508104756,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-6490-6411,"CC BY-ND",https://opengov.seoul.go.kr/public/20315182
20315211,공통업무,"중소기업자와의 우선조달계약에 대한 예외 공표",이기덕,외국인다문화담당관,20200508144835,"공통업무>계약현황>공사, 물품구매, 용역 등 주요 계약현황>중소기업자와의 우선조달계약에 대한 예외 공표",0221335081,"CC BY",https://opengov.seoul.go.kr/public/20315211
20316278,공통업무,"서울시립대학교 교무처장 업무추진비 공개(2020.4월)",최선미,"서울시립대학교 교무과",20200508000000,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-6490-6108,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/20316278
20316280,교통,"2019년 법인택시 유가보조금 지급현황",김지연,택시물류과,20200508153330,"교통ㆍ건설>대중교통>택시평가 및 지원현황>택시 유가보조금 지원현황",2133-2385,"CC BY",https://opengov.seoul.go.kr/public/20316280
20316281,공통업무,"중소기업자와의 우선조달계약에 대한 예외사유 사전공표",고미경,"서울공예박물관 수집연구과",20200508000000,"공통업무>업무계획>주요 업무계획>서울시 주요 업무계획",02-2133-4083,"CC BY-ND",https://opengov.seoul.go.kr/public/20316281
20325110,공통업무,"2020년 4월 서울시립대학교 입학처장 업무추진비",김은경,입학관리과,20200509000000,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",026490-6153,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/20325110
20343414,문화관광,"2019년 제68회 서울특별시 문화상 수상자 현황",구민수,문화정책과,20200513141010,"문화ㆍ관광>문화진흥>서울문화상 수상자 현황>서울문화상",2133-2549,"CC BY",https://opengov.seoul.go.kr/public/20343414
20343415,문화관광,"2020 서울시민건축학교 강의요약서",최영민,도시공간개선단,20200513142634,"문화ㆍ관광>도시경관 개선관리>건축아카데미 운영>서울 시민 건축아카데미 강의요약서",02-739-2975,"CC BY",https://opengov.seoul.go.kr/public/20343415
20343416,문화관광,"2020 서울시 어린이 건축학교 강의요약서",최영민,도시공간개선단,20200513145236,"문화ㆍ관광>도시경관 개선관리>건축아카데미 운영>어린이 건축학교 강의 요약서",02-739-2975,"CC BY",https://opengov.seoul.go.kr/public/20343416
20344247,문화관광,"서울시 등록공연장 현황(2020.4월 기준)",조민지,문화정책과,20200513163356,"문화ㆍ관광>문화진흥>공연장 현황>공연장 현황",2133-2514,"CC BY-ND",https://opengov.seoul.go.kr/public/20344247
20350818,문화관광,"서울 미래유산 지정현황(2020년도)",김혜강,문화정책과,20200514093210,"문화ㆍ관광>문화유산 보존>근현대 문화유산(미래유산) 보존 및 활용>서울시 미래유산 지정 현황",02-2133-2546,"CC BY",https://opengov.seoul.go.kr/public/20350818
20350820,행정,"2019년 서울자유시민대학 사업계획",최홍주,평생교육과,20200514100809,"행정ㆍ기타>평생교육>평생교육 추진현황>시민교양대학 설립 및 운영현황",02-2133-3963,"CC BY",https://opengov.seoul.go.kr/public/20350820
20350821,행정,"2020년 서울자유시민대학 사업계획",최홍주,평생교육과,20200514100924,"행정ㆍ기타>평생교육>평생교육 추진현황>시민교양대학 설립 및 운영현황",02-2133-3963,"CC BY",https://opengov.seoul.go.kr/public/20350821
20350823,문화관광,"2018년 마을예술창작소 운영현황",이진희,문화정책과,20200514104724,"문화ㆍ관광>문화진흥>창작공간 운영현황>마을예술창작소 추진현황",2133-2541,"CC BY",https://opengov.seoul.go.kr/public/20350823
20350824,문화관광,"2019년 마을예술창작소 운영현황",이진희,문화정책과,20200514105145,"문화ㆍ관광>문화진흥>창작공간 운영현황>마을예술창작소 추진현황",2133-2541,"CC BY",https://opengov.seoul.go.kr/public/20350824
20350825,문화관광,"2020년 마을예술창작소 운영현황",이진희,문화정책과,20200514105937,"문화ㆍ관광>문화진흥>창작공간 운영현황>마을예술창작소 추진현황",2133-2541,"CC BY",https://opengov.seoul.go.kr/public/20350825
20350826,행정,"2020년 시민제안 평생학습 프로그램 공모사업 지원 현황",강성준,평생교육과,20200514133440,"행정ㆍ기타>평생교육>평생교육 추진현황>평생학습프로그램 공모사업 지원현황",02-2133-3965,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/20350826
20350827,문화관광,"창작공간 운영현황",양윤미,문화정책과,20200514142830,"문화ㆍ관광>문화진흥>창작공간 운영현황>창작공간 운영 현황",02-2133-2531,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/20350827
20351561,여성가족,"2020년 서울시 외국인주민지원시설 현황",이신옥,외국인다문화담당관,20200514154808,"여성ㆍ가족>외국인다문화>외국인지원시설 현황>외국인지원시설 현황 및 주요사업",02-2133-5066,"CC BY-ND",https://opengov.seoul.go.kr/public/20351561
20351562,문화관광,"2019 통합문화이용권사업 추진현황",김광원,문화예술과,20200514000000,"문화ㆍ관광>문화복지>문화복지사업 추진현황>통합문화이용권사업 추진현황",02-2133-2565,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/20351562
20351563,문화관광,"2019 저소득 음악, 미술 영재교육 추진현황",김광원,문화예술과,20200514000000,"문화ㆍ관광>문화복지>문화복지사업 추진현황>저소득 음악, 미술 영재교육 추진현황",02-2133-2565,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/20351563
20351564,행정,"2018년도 서울시 홈페이지 이용자 만족도 조사 결과",조현정,뉴미디어담당관,20200514170352,"행정ㆍ기타>서울시정보화정책>서울시 홈페이지 운영>홈페이지 만족도 평가",02-2133-6515,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/20351564
20363729,복지,"독거어르신 종합대책",김지선,어르신복지과,20200515105209,"복지>어르신복지>독거노인 지원현황>독거노인 지원 종합대책",2133-7415,"CC BY",https://opengov.seoul.go.kr/public/20363729
20363730,복지,"재가노인지원센터 운영현황",김지선,어르신복지과,20200515105441,"복지>어르신복지>어르신복지시설 설치 운영현황>재가 노인지원센터 운영현황",2133-7415,"CC BY",https://opengov.seoul.go.kr/public/20363730
20373568,환경,"2020년 유아숲체험원 운영현황",배시연,자연생태과,20200518103348,"환경>도시녹화>유아숲체험장 조성 현황>유아숲체험장 조성 현황",02-2133-2146,"CC BY",https://opengov.seoul.go.kr/public/20373568
20373574,안전,"34개 침수취약지역 해소사업 추진현황",조현범,하천관리과,20200518135915,"안전>재난대책>수해 등 재난대책>수해 취약지역 종합해소대책",2133-3864,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/20373574
20373575,안전,"2020년 풍수해 안전대책 추진",조현범,하천관리과,20200518140523,"안전>재난대책>수해 등 재난대책>풍수해 대책 주요업무 계획",2133-3864,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/20373575
20373611,안전,"2020년 하수악취 저감 추진계획",이우진,물재생계획과,20200518150525,"안전>하수관리>하수악취 저감대책>시민이 체감하는 하수악취 저감대책",02-2133-3818,"CC BY",https://opengov.seoul.go.kr/public/20373611
20389840,공통업무,"중소기업자와의 우선조달계약에 대한 예외 공포",박지선,장애인복지정책과,20200520132414,"공통업무>계약현황>공사, 물품구매, 용역 등 주요 계약현황>중소기업자와의 우선조달계약에 대한 예외 공표",022,"CC BY",https://opengov.seoul.go.kr/public/20389840
20389841,문화관광,"2017 서울문화예술교육지원센터 운영현황",박병수,문화예술과,20200520144236,"문화ㆍ관광>문화복지>문화복지사업 추진현황>서울문화예술교육 지원센터 운영현황",2133-2566,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/20389841
20389842,복지,"서울시 노인보호전문기관 운영 현황",성기원,어르신복지과,20200520144516,"복지>어르신복지>어르신복지시설 설치 운영현황>노인보호 전문기관 설치운영 현황 및 점검결과",2133-7413,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/20389842
20389843,문화관광," 2018 서울문화예술교육지원센터 운영현황  ",박병수,문화예술과,20200520144849,"문화ㆍ관광>문화복지>문화복지사업 추진현황>서울문화예술교육 지원센터 운영현황",2133-2566,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/20389843
20400838,행정,"서울시 NPO지원센터 기관장 업무추진비 집행내역(2020년 1분기)",문성훈,서울협치담당관,20200521103452,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-6561,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/20400838
20400840,행정,"서울시 마을종합지원센터 업무추진비 내역(2020.1분기) 공개",기훈,지역공동체담당관,20200521113244,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-6340,"CC BY",https://opengov.seoul.go.kr/public/20400840
20400841,경제,"서울형 특화산업지구 지정 및 운영",조현정,산업거점활성화반,20200521131430,"경제>산업지원>서울형 특화산업 추진현황>서울형 특화산업지구 운영현황",2133-8472,"CC BY",https://opengov.seoul.go.kr/public/20400841
20401482,경제,"산업단지 조성 및 주요운영 현황",남철우,산업거점활성화반,20200521162733,"경제>산업지원>지식기반산업 육성 및 산업단지 조성 현황>산업단지 조성 및 주요 운영 현황",2133-8471,"CC BY",https://opengov.seoul.go.kr/public/20401482
20401483,행정,"동북권역 마을배움터 2020년 1분기 업무추진비 내역 공개",정명옥,지역공동체담당관,20200521165531,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-6344,"CC BY-ND",https://opengov.seoul.go.kr/public/20401483
20409519,주택도시계획,"2020년 4월 정비사업 통계",김예원,주거정비과,20200522132943,"주택ㆍ도시계획>주거환경정비>도시정비사업 통계>정비사업 통계",02-2133-7197,"CC BY-ND",https://opengov.seoul.go.kr/public/20409519
20418383,행정,"마포마을활력소 성미산마을회관 업무추진비 집행내역 (2020년 1분기)",김현진,지역공동체담당관,20200525104237,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-6346,"CC BY",https://opengov.seoul.go.kr/public/20418383
20418384,건강,"2019년 치매안심센터 운영 실적",진경자,건강증진과,20200525142609,"건강ㆍ식품>건강관리>치매사업 관리계획>치매사업 관리계획 및 추진현황",02-2133-7583,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/20418384
20418403,건강,"2020년 서울특별시 치매관리사업 안내서",진경자,건강증진과,20200525153419,"건강ㆍ식품>건강관리>치매사업 관리계획>치매사업 관리계획 및 추진현황",02-2133-7583,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/20418403
20427865,공통업무,"행사 초빙강사료 지급현황은 2020년 7월 이후 공표할 예정입니다.",원기철,정보공개정책과,20200526153214,"공통업무>예산집행 관리>행사 초빙강사료 지급현황>행사 초빙강사료 지급현황",2133-5679,"CC BY",https://opengov.seoul.go.kr/public/20427865
20443011,행정,"전자상거래센터 업무추진비 집행내역(2020년 1월~3월)",최은희,공정경제담당관,20200528094044,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-5372,"CC BY",https://opengov.seoul.go.kr/public/20443011
20443697,안전,"유수지 현황(2020년)",박종희,하천관리과,20200528155648,"안전>유수지 관리>유수지 현황>유수지 현황",2133-3873,"CC BY",https://opengov.seoul.go.kr/public/20443697
20443698,안전,"빗물저류조 설치 및 계획(2020년)",박종희,하천관리과,20200528160041,"안전>물의 재이용>빗물 저류조 설치 및 계획>빗물 저류조 설치 및 계획",2133-3873,"CC BY",https://opengov.seoul.go.kr/public/20443698
20443699,여성가족,"2020년 지역아동센터 운영 지원 계획",조근희,아이돌봄담당관,20200528000000,"여성ㆍ가족>청소년 정책>청소년 정책 평가 및 지도점검 결과>지역아동센터 운영지원(보조금) 현황",02-2133-4945,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/20443699
20443700,공통업무,"중소기업자와의 우선조달계약에 대한 예외 사전 공표(게시)",이미르,아이돌봄담당관,20200528000000,"공통업무>계약현황>공사, 물품구매, 용역 등 주요 계약현황>중소기업자와의 우선조달계약에 대한 예외 공표",2133-4805,"CC BY-ND",https://opengov.seoul.go.kr/public/20443700
